customer_id,name,email,country,customer_type,registration_date,age,gender,total_purchases,ingestion_timestamp
"43","Customer 43","customer43@example.com","UK","Premium","2015-04-12","68","Female","518",2024-09-26 18:39:17.3752310
"45","Customer 45","customer45@example.com","Germany","Premium","2022-06-09","74","Female","634",2024-09-26 18:39:17.3752310
"51","Customer 51","customer51@example.com","Germany","Premium","2020-07-20","40","Female","8",2024-09-26 18:39:17.3752310
"58","Customer 58",,"UK","Premium","2015-04-27","35","Female","454",2024-09-26 18:39:17.3752310
"68","Customer 68","customer68@example.com","France","Premium","2020-03-20","66","Female","879",2024-09-26 18:39:17.3752310
"69","Customer 69",,"France","Premium","2020-02-14","62","Female","947",2024-09-26 18:39:17.3752310
"89","Customer 89","customer89@example.com","India","Premium","2019-04-22","73","Female","669",2024-09-26 18:39:17.3752310
"90","Customer 90","customer90@example.com","Brazil","Premium","2017-08-30","64","Female","274",2024-09-26 18:39:17.3752310
"92","Customer 92","customer92@example.com","Australia","Premium","2011-10-30","30","Female","639",2024-09-26 18:39:17.3752310
"145","Customer 145","customer145@example.com","UK","Premium","2014-03-02","30","Female","654",2024-09-26 18:39:17.3752310
"152","Customer 152","customer152@example.com","Brazil","Premium","2023-09-03","43","Female","613",2024-09-26 18:39:17.3752310
"161","Customer 161","customer161@example.com","UK","Premium","2010-02-21","45","Female","124",2024-09-26 18:39:17.3752310
"163","Customer 163","customer163@example.com","Japan","Premium","2010-03-09","57","Female","36",2024-09-26 18:39:17.3752310
"171","Customer 171","customer171@example.com","Australia","Premium","2020-01-03","79","Female","295",2024-09-26 18:39:17.3752310
"200","Customer 200","customer200@example.com","UK","Premium","2012-07-26","77","Female","977",2024-09-26 18:39:17.3752310
"201","Customer 201","customer201@example.com","Canada","Premium","2013-08-21","18","Female","735",2024-09-26 18:39:17.3752310
"216","Customer 216","customer216@example.com","Australia","Premium","2020-05-20","64","Female","212",2024-09-26 18:39:17.3752310
"217","Customer 217","customer217@example.com","Germany","Premium","2014-10-17","74","Female","428",2024-09-26 18:39:17.3752310
"223","Customer 223","customer223@example.com","Brazil","Premium","2017-05-10","53","Female","776",2024-09-26 18:39:17.3752310
"224","Customer 224","customer224@example.com","Brazil","Premium","2021-02-18","32","Female","244",2024-09-26 18:39:17.3752310
"225","Customer 225","customer225@example.com","USA","Premium","2011-08-24","72","Female","791",2024-09-26 18:39:17.3752310
"227","Customer 227","customer227@example.com","France","Premium","2013-10-22","52","Female","237",2024-09-26 18:39:17.3752310
"229","Customer 229","customer229@example.com","Japan","Premium","2013-02-18","45","Female","475",2024-09-26 18:39:17.3752310
"231","Customer 231","customer231@example.com","Australia","Premium","2021-09-13","41","Female","72",2024-09-26 18:39:17.3752310
"236","Customer 236","customer236@example.com","China","Premium","2022-07-25","39","Female","13",2024-09-26 18:39:17.3752310
"239","Customer 239","customer239@example.com","France","Premium","2015-03-06","30","Female","340",2024-09-26 18:39:17.3752310
"266","Customer 266","customer266@example.com","UK","Premium","2013-09-16","59","Female","175",2024-09-26 18:39:17.3752310
"279","Customer 279","customer279@example.com","Brazil","Premium","2019-05-02","35","Female","977",2024-09-26 18:39:17.3752310
"287","Customer 287","customer287@example.com","UK","Premium","2020-11-27","32","Female","749",2024-09-26 18:39:17.3752310
"296","Customer 296","customer296@example.com","USA","Premium","2017-07-23","35","Female","479",2024-09-26 18:39:17.3752310
"298","Customer 298",,"India","Premium","2011-02-23","37","Female","603",2024-09-26 18:39:17.3752310
"305","Customer 305","customer305@example.com","Germany","Premium","2020-10-16","28","Female","343",2024-09-26 18:39:17.3752310
"315","Customer 315","customer315@example.com","France","Premium","2021-10-10","42","Female","89",2024-09-26 18:39:17.3752310
"317","Customer 317","customer317@example.com","India","Premium","2016-05-08","41","Female","787",2024-09-26 18:39:17.3752310
"322","Customer 322","customer322@example.com","India","Premium","2023-03-26","31","Female","864",2024-09-26 18:39:17.3752310
"325","Customer 325","customer325@example.com","Brazil","Premium","2021-05-30","78","Female","115",2024-09-26 18:39:17.3752310
"338","Customer 338","customer338@example.com","UK","Premium","2012-08-30","74","Female","139",2024-09-26 18:39:17.3752310
"340","Customer 340","customer340@example.com","Unknown","Premium","2018-04-22","71","Female","65",2024-09-26 18:39:17.3752310
"350","Customer 350","customer350@example.com","Germany","Premium","2019-08-22","30","Female","13",2024-09-26 18:39:17.3752310
"352","Customer 352","customer352@example.com","Australia","Premium","2016-01-29","18","Female","264",2024-09-26 18:39:17.3752310
"353","Customer 353","customer353@example.com","China","Premium","2013-09-14","29","Female","681",2024-09-26 18:39:17.3752310
"360","Customer 360","customer360@example.com","Germany","Premium","2021-12-16","37","Female","554",2024-09-26 18:39:17.3752310
"374","Customer 374","customer374@example.com","UK","Premium","2023-04-19","63","Female","379",2024-09-26 18:39:17.3752310
"378","Customer 378","customer378@example.com","Germany","Premium","2012-12-31","74","Female","846",2024-09-26 18:39:17.3752310
"401","Customer 401","customer401@example.com","India","Premium","2020-04-17","27","Female","747",2024-09-26 18:39:17.3752310
"402","Customer 402","customer402@example.com","Australia","Premium","2020-11-30","52","Female","804",2024-09-26 18:39:17.3752310
"410","Customer 410","customer410@example.com","China","Premium","2018-11-10","35","Female","942",2024-09-26 18:39:17.3752310
"414","Customer 414","customer414@example.com","Germany","Premium","2012-02-17","51","Female","129",2024-09-26 18:39:17.3752310
"416","Customer 416","customer416@example.com","Japan","Premium","2011-09-14","69","Female","179",2024-09-26 18:39:17.3752310
"417","Customer 417",,"China","Premium","2013-12-23","73","Female","226",2024-09-26 18:39:17.3752310
"418","Customer 418","customer418@example.com","Japan","Premium","2015-03-10","29","Female","908",2024-09-26 18:39:17.3752310
"419","Customer 419","customer419@example.com","Canada","Premium","2017-11-01","40","Female","511",2024-09-26 18:39:17.3752310
"423","Customer 423","customer423@example.com","Brazil","Premium","2018-05-27","18","Female","417",2024-09-26 18:39:17.3752310
"424","Customer 424","customer424@example.com","China","Premium","2023-11-03","54","Female","551",2024-09-26 18:39:17.3752310
"427","Customer 427","customer427@example.com","USA","Premium","2021-10-05","40","Female","489",2024-09-26 18:39:17.3752310
"433","Customer 433","customer433@example.com","Brazil","Premium","2013-07-11","18","Female","666",2024-09-26 18:39:17.3752310
"438","Customer 438","customer438@example.com","Germany","Premium","2016-10-13","20","Female","754",2024-09-26 18:39:17.3752310
"440","Customer 440","customer440@example.com","Brazil","Premium","2018-05-26","56","Female","215",2024-09-26 18:39:17.3752310
"453","Customer 453","customer453@example.com","Germany","Premium","2021-01-21","55","Female","253",2024-09-26 18:39:17.3752310
"466","Customer 466","customer466@example.com","USA","Premium","2013-07-15","34","Female","470",2024-09-26 18:39:17.3752310
"477","Customer 477","customer477@example.com","Canada","Premium","2022-10-01","70","Female","389",2024-09-26 18:39:17.3752310
"489","Customer 489","customer489@example.com","Germany","Premium","2012-11-02","35","Female","58",2024-09-26 18:39:17.3752310
"504","Customer 504","customer504@example.com","Brazil","Premium","2014-01-12","27","Female","398",2024-09-26 18:39:17.3752310
"505","Customer 505","customer505@example.com","China","Premium","2012-10-10","21","Female","947",2024-09-26 18:39:17.3752310
"509","Customer 509","customer509@example.com","Japan","Premium","2011-10-22","74","Female","298",2024-09-26 18:39:17.3752310
"529","Customer 529","customer529@example.com","Germany","Premium","2015-02-11","27","Female","656",2024-09-26 18:39:17.3752310
"538","Customer 538","customer538@example.com","China","Premium","2013-11-11","78","Female","186",2024-09-26 18:39:17.3752310
"553","Customer 553",,"India","Premium","2019-03-19","34","Female","763",2024-09-26 18:39:17.3752310
"558","Customer 558","customer558@example.com","India","Premium","2016-06-24","62","Female","222",2024-09-26 18:39:17.3752310
"585","Customer 585","customer585@example.com","Australia","Premium","2010-10-05","67","Female","670",2024-09-26 18:39:17.3752310
"586","Customer 586","customer586@example.com","UK","Premium","2012-05-08","68","Female","588",2024-09-26 18:39:17.3752310
"614","Customer 614","customer614@example.com","China","Premium","2017-12-30","48","Female","209",2024-09-26 18:39:17.3752310
"630","Customer 630","customer630@example.com","China","Premium","2022-01-29","33","Female","158",2024-09-26 18:39:17.3752310
"631","Customer 631","customer631@example.com","China","Premium","2017-07-11","66","Female","725",2024-09-26 18:39:17.3752310
"632","Customer 632","customer632@example.com","USA","Premium","2019-04-30","57","Female","377",2024-09-26 18:39:17.3752310
"641","Customer 641","customer641@example.com","Germany","Premium","2010-02-04","37","Female","282",2024-09-26 18:39:17.3752310
"668","Customer 668","customer668@example.com","China","Premium","2010-06-19","45","Female","727",2024-09-26 18:39:17.3752310
"672","Customer 672","customer672@example.com","Canada","Premium","2013-06-23","35","Female","368",2024-09-26 18:39:17.3752310
"676","Customer 676","customer676@example.com","China","Premium","2013-01-06","58","Female","22",2024-09-26 18:39:17.3752310
"680","Customer 680","customer680@example.com","China","Premium","2019-05-26","21","Female","556",2024-09-26 18:39:17.3752310
"684","Customer 684","customer684@example.com","Australia","Premium","2014-05-12","77","Female","681",2024-09-26 18:39:17.3752310
"702","Customer 702","customer702@example.com","Brazil","Premium","2019-01-30","68","Female","877",2024-09-26 18:39:17.3752310
"707","Customer 707","customer707@example.com","UK","Premium","2010-10-17","43","Female","333",2024-09-26 18:39:17.3752310
"714","Customer 714","customer714@example.com","France","Premium","2014-11-05","68","Female","618",2024-09-26 18:39:17.3752310
"716","Customer 716","customer716@example.com","China","Premium","2017-12-16","70","Female","257",2024-09-26 18:39:17.3752310
"720","Customer 720","customer720@example.com","Brazil","Premium","2010-05-02","71","Female","359",2024-09-26 18:39:17.3752310
"724","Customer 724","customer724@example.com","China","Premium","2016-03-05","-1","Female","881",2024-09-26 18:39:17.3752310
"727","Customer 727","customer727@example.com","Australia","Premium","2019-02-08","61","Female","949",2024-09-26 18:39:17.3752310
"735","Customer 735","customer735@example.com","France","Premium","2011-03-30","37","Female","306",2024-09-26 18:39:17.3752310
"741","Customer 741","customer741@example.com","Canada","Premium","2015-01-29","61","Female","512",2024-09-26 18:39:17.3752310
"742","Customer 742","customer742@example.com","Germany","Premium","2012-02-04","66","Female","90",2024-09-26 18:39:17.3752310
"746","Customer 746","customer746@example.com","USA","Premium","2013-07-13","21","Female","738",2024-09-26 18:39:17.3752310
"750","Customer 750","customer750@example.com","Japan","Premium","2016-05-29","25","Female","836",2024-09-26 18:39:17.3752310
"768","Customer 768","customer768@example.com","France","Premium","2023-04-03","69","Female","912",2024-09-26 18:39:17.3752310
"778","Customer 778","customer778@example.com","USA","Premium","2019-09-11","-1","Female","358",2024-09-26 18:39:17.3752310
"788","Customer 788","customer788@example.com","Brazil","Premium","2014-04-26","21","Female","729",2024-09-26 18:39:17.3752310
"809","Customer 809","customer809@example.com","USA","Premium","2010-11-06","28","Female","105",2024-09-26 18:39:17.3752310
"844","Customer 844","customer844@example.com","UK","Premium","2022-08-28","61","Female","116",2024-09-26 18:39:17.3752310
"862","Customer 862","customer862@example.com","China","Premium","2015-09-08","45","Female","53",2024-09-26 18:39:17.3752310
"868","Customer 868","customer868@example.com","France","Premium","2011-12-19","63","Female","470",2024-09-26 18:39:17.3752310
"892","Customer 892","customer892@example.com","Japan","Premium","2013-12-20","66","Female","930",2024-09-26 18:39:17.3752310
"905","Customer 905","customer905@example.com","China","Premium","2022-01-18","58","Female","420",2024-09-26 18:39:17.3752310
"909","Customer 909","customer909@example.com","Germany","Premium","2021-01-16","18","Female","49",2024-09-26 18:39:17.3752310
"910","Customer 910","customer910@example.com","India","Premium","2014-05-10","54","Female","706",2024-09-26 18:39:17.3752310
"919","Customer 919","customer919@example.com","UK","Premium","2020-11-13","32","Female","221",2024-09-26 18:39:17.3752310
"924","Customer 924","customer924@example.com","USA","Premium","2020-06-21","21","Female","350",2024-09-26 18:39:17.3752310
"933","Customer 933","customer933@example.com","Unknown","Premium","2019-03-30","70","Female","488",2024-09-26 18:39:17.3752310
"936","Customer 936",,"Japan","Premium","2023-06-10","28","Female","251",2024-09-26 18:39:17.3752310
"946","Customer 946","customer946@example.com","Germany","Premium","2017-12-28","33","Female","852",2024-09-26 18:39:17.3752310
"950","Customer 950","customer950@example.com","France","Premium","2022-05-13","26","Female","204",2024-09-26 18:39:17.3752310
"952","Customer 952","customer952@example.com","Australia","Premium","2019-02-24","47","Female","162",2024-09-26 18:39:17.3752310
"957","Customer 957","customer957@example.com","India","Premium","2013-09-19","26","Female","927",2024-09-26 18:39:17.3752310
"966","Customer 966","customer966@example.com","UK","Premium","2015-02-09","23","Female","988",2024-09-26 18:39:17.3752310
"973","Customer 973","customer973@example.com","Germany","Premium","2020-07-20","19","Female","555",2024-09-26 18:39:17.3752310
"988","Customer 988","customer988@example.com","UK","Premium","2015-04-20","76","Female","764",2024-09-26 18:39:17.3752310
"1000","Customer 1000","customer1000@example.com","India","Premium","2010-02-16","32","Female","261",2024-09-26 18:39:17.3752310
"49","Customer 49","customer49@example.com","Unknown","Premium","2010-09-15","66","Male","758",2024-09-26 18:39:17.3752310
"127","Customer 127",,"Germany","Premium","2015-06-14","70","Male","600",2024-09-26 18:39:17.3752310
"187","Customer 187","customer187@example.com","Unknown","Premium","2013-02-07","19","Male","171",2024-09-26 18:39:17.3752310
"226","Customer 226","customer226@example.com","Australia","Premium","2010-10-31","68","Male","490",2024-09-26 18:39:17.3752310
"263","Customer 263","customer263@example.com","Germany","Premium","2022-04-14","70","Male","469",2024-09-26 18:39:17.3752310
"264","Customer 264",,"Germany","Premium","2012-07-02","75","Male","906",2024-09-26 18:39:17.3752310
"272","Customer 272","customer272@example.com","Australia","Premium","2012-07-13","18","Male","311",2024-09-26 18:39:17.3752310
"311","Customer 311","customer311@example.com","Australia","Premium","2019-08-08","74","Male","848",2024-09-26 18:39:17.3752310
"323","Customer 323","customer323@example.com","Australia","Premium","2015-04-09","68","Male","602",2024-09-26 18:39:17.3752310
"376","Customer 376","customer376@example.com","Unknown","Premium","2019-01-28","41","Male","908",2024-09-26 18:39:17.3752310
"421","Customer 421","customer421@example.com","Australia","Premium","2021-05-13","28","Male","586",2024-09-26 18:39:17.3752310
"428","Customer 428","customer428@example.com","China","Premium","2011-11-24","44","Male","562",2024-09-26 18:39:17.3752310
"452","Customer 452","customer452@example.com","China","Premium","2015-06-17","78","Male","3",2024-09-26 18:39:17.3752310
"469","Customer 469","customer469@example.com","Germany","Premium","2019-03-10","23","Male","299",2024-09-26 18:39:17.3752310
"522","Customer 522","customer522@example.com","China","Premium","2023-04-27","22","Male","668",2024-09-26 18:39:17.3752310
"554","Customer 554","customer554@example.com","China","Premium","2022-04-16","67","Male","476",2024-09-26 18:39:17.3752310
"563","Customer 563","customer563@example.com","Germany","Premium","2012-03-30","35","Male","51",2024-09-26 18:39:17.3752310
"661","Customer 661",,"Australia","Premium","2015-08-09","72","Male","309",2024-09-26 18:39:17.3752310
"677","Customer 677","customer677@example.com","Germany","Premium","2015-01-18","73","Male","543",2024-09-26 18:39:17.3752310
"695","Customer 695","customer695@example.com","China","Premium","2014-05-02","76","Male","264",2024-09-26 18:39:17.3752310
"698","Customer 698","customer698@example.com","Australia","Premium","2018-12-08","43","Male","53",2024-09-26 18:39:17.3752310
"753","Customer 753","customer753@example.com","Unknown","Premium","2016-02-07","74","Male","665",2024-09-26 18:39:17.3752310
"780","Customer 780","customer780@example.com","Germany","Premium","2021-05-28","77","Male","986",2024-09-26 18:39:17.3752310
"812","Customer 812","customer812@example.com","Australia","Premium","2015-02-28","33","Male","488",2024-09-26 18:39:17.3752310
"843","Customer 843","customer843@example.com","Germany","Premium","2015-03-28","27","Male","488",2024-09-26 18:39:17.3752310
"874","Customer 874","customer874@example.com","Germany","Premium","2023-09-22","40","Male","539",2024-09-26 18:39:17.3752310
"876","Customer 876","customer876@example.com","Australia","Premium","2012-04-24","21","Male","761",2024-09-26 18:39:17.3752310
"890","Customer 890","customer890@example.com","China","Premium","2010-09-24","53","Male","820",2024-09-26 18:39:17.3752310
"983","Customer 983","customer983@example.com","China","Premium","2011-12-14","28","Male","645",2024-09-26 18:39:17.3752310
"984","Customer 984","customer984@example.com","Germany","Premium","2022-04-05","66","Male","344",2024-09-26 18:39:17.3752310
"31","Customer 31","customer31@example.com","UK","Premium","2014-11-09","62","Male","119",2024-09-26 18:39:17.3752310
"60","Customer 60","customer60@example.com","UK","Premium","2016-06-21","43","Male","784",2024-09-26 18:39:17.3752310
"180","Customer 180",,"UK","Premium","2013-09-03","28","Male","51",2024-09-26 18:39:17.3752310
"246","Customer 246","customer246@example.com","UK","Premium","2019-05-14","41","Male","495",2024-09-26 18:39:17.3752310
"498","Customer 498","customer498@example.com","UK","Premium","2013-09-14","48","Male","350",2024-09-26 18:39:17.3752310
"499","Customer 499","customer499@example.com","UK","Premium","2022-02-03","52","Male","960",2024-09-26 18:39:17.3752310
"543","Customer 543",,"UK","Premium","2013-06-22","35","Male","699",2024-09-26 18:39:17.3752310
"649","Customer 649","customer649@example.com","UK","Premium","2013-03-21","41","Male","381",2024-09-26 18:39:17.3752310
"777","Customer 777","customer777@example.com","UK","Premium","2022-07-24","39","Male","158",2024-09-26 18:39:17.3752310
"900","Customer 900","customer900@example.com","UK","Premium","2019-01-01","71","Male","236",2024-09-26 18:39:17.3752310
"969","Customer 969","customer969@example.com","UK","Premium","2013-12-17","41","Male","804",2024-09-26 18:39:17.3752310
"10","Customer 10","customer10@example.com","Brazil","Premium","2017-08-30","30","Male","959",2024-09-26 18:39:17.3752310
"27","Customer 27","customer27@example.com","Brazil","Premium","2010-01-28","58","Male","604",2024-09-26 18:39:17.3752310
"30","Customer 30","customer30@example.com","Brazil","Premium","2017-07-03","68","Male","290",2024-09-26 18:39:17.3752310
"74","Customer 74","customer74@example.com","Brazil","Premium","2011-09-27","-1","Male","962",2024-09-26 18:39:17.3752310
"185","Customer 185","customer185@example.com","Brazil","Premium","2019-08-27","74","Male","772",2024-09-26 18:39:17.3752310
"206","Customer 206","customer206@example.com","Brazil","Premium","2018-09-26","71","Male","746",2024-09-26 18:39:17.3752310
"248","Customer 248","customer248@example.com","Brazil","Premium","2011-10-05","36","Male","269",2024-09-26 18:39:17.3752310
"371","Customer 371","customer371@example.com","Brazil","Premium","2013-01-19","39","Male","860",2024-09-26 18:39:17.3752310
"390","Customer 390","customer390@example.com","Brazil","Premium","2015-06-21","56","Male","670",2024-09-26 18:39:17.3752310
"596","Customer 596","customer596@example.com","Brazil","Premium","2017-04-17","-1","Male","515",2024-09-26 18:39:17.3752310
"920","Customer 920","customer920@example.com","Brazil","Premium","2013-05-01","43","Male","964",2024-09-26 18:39:17.3752310
"78","Customer 78","customer78@example.com","India","Premium","2014-04-14","48","Male","49",2024-09-26 18:39:17.3752310
"83","Customer 83","customer83@example.com","India","Premium","2012-11-10","20","Male","996",2024-09-26 18:39:17.3752310
"181","Customer 181","customer181@example.com","India","Premium","2021-07-01","64","Male","44",2024-09-26 18:39:17.3752310
"355","Customer 355","customer355@example.com","India","Premium","2018-05-09","76","Male","11",2024-09-26 18:39:17.3752310
"506","Customer 506","customer506@example.com","India","Premium","2013-03-15","32","Male","142",2024-09-26 18:39:17.3752310
"517","Customer 517","customer517@example.com","India","Premium","2014-09-07","52","Male","728",2024-09-26 18:39:17.3752310
"618","Customer 618","customer618@example.com","India","Premium","2017-10-30","46","Male","473",2024-09-26 18:39:17.3752310
"834","Customer 834","customer834@example.com","India","Premium","2017-09-25","27","Male","899",2024-09-26 18:39:17.3752310
"859","Customer 859","customer859@example.com","India","Premium","2021-05-31","61","Male","677",2024-09-26 18:39:17.3752310
"867","Customer 867","customer867@example.com","India","Premium","2013-01-13","42","Male","325",2024-09-26 18:39:17.3752310
"918","Customer 918","customer918@example.com","India","Premium","2021-06-09","32","Male","766",2024-09-26 18:39:17.3752310
"387","Customer 387","customer387@example.com","Canada","Premium","2013-05-22","48","Male","430",2024-09-26 18:39:17.3752310
"398","Customer 398","customer398@example.com","Canada","Premium","2017-12-26","33","Male","228",2024-09-26 18:39:17.3752310
"443","Customer 443","customer443@example.com","Canada","Premium","2015-05-26","41","Male","209",2024-09-26 18:39:17.3752310
"580","Customer 580","customer580@example.com","Canada","Premium","2016-01-04","79","Male","465",2024-09-26 18:39:17.3752310
"748","Customer 748","customer748@example.com","Canada","Premium","2020-03-14","49","Male","789",2024-09-26 18:39:17.3752310
"786","Customer 786","customer786@example.com","Canada","Premium","2016-07-12","40","Male","663",2024-09-26 18:39:17.3752310
"793","Customer 793","customer793@example.com","Canada","Premium","2014-11-22","62","Male","925",2024-09-26 18:39:17.3752310
"861","Customer 861","customer861@example.com","Canada","Premium","2010-09-01","68","Male","183",2024-09-26 18:39:17.3752310
"878","Customer 878","customer878@example.com","Canada","Premium","2016-08-20","22","Male","387",2024-09-26 18:39:17.3752310
"914","Customer 914","customer914@example.com","Canada","Premium","2016-06-23","51","Male","3",2024-09-26 18:39:17.3752310
"921","Customer 921","customer921@example.com","Canada","Premium","2019-08-18","52","Male","831",2024-09-26 18:39:17.3752310
"923","Customer 923","customer923@example.com","Canada","Premium","2011-05-10","67","Male","65",2024-09-26 18:39:17.3752310
"925","Customer 925","customer925@example.com","Canada","Premium","2013-09-12","20","Male","7",2024-09-26 18:39:17.3752310
"989","Customer 989",,"Canada","Premium","2020-11-25","50","Male","879",2024-09-26 18:39:17.3752310
"36","Customer 36","customer36@example.com","USA","Premium","2023-12-22","24","Male","172",2024-09-26 18:39:17.3752310
"116","Customer 116","customer116@example.com","USA","Premium","2018-01-07","48","Male","968",2024-09-26 18:39:17.3752310
"188","Customer 188","customer188@example.com","USA","Premium","2019-10-01","70","Male","219",2024-09-26 18:39:17.3752310
"192","Customer 192",,"USA","Premium","2022-04-14","78","Male","572",2024-09-26 18:39:17.3752310
"210","Customer 210","customer210@example.com","USA","Premium","2012-08-20","72","Male","871",2024-09-26 18:39:17.3752310
"285","Customer 285","customer285@example.com","USA","Premium","2012-03-25","24","Male","221",2024-09-26 18:39:17.3752310
"486","Customer 486","customer486@example.com","USA","Premium","2014-11-03","57","Male","611",2024-09-26 18:39:17.3752310
"526","Customer 526","customer526@example.com","USA","Premium","2014-03-19","23","Male","598",2024-09-26 18:39:17.3752310
"548","Customer 548","customer548@example.com","USA","Premium","2022-03-19","55","Male","556",2024-09-26 18:39:17.3752310
"578","Customer 578","customer578@example.com","USA","Premium","2013-07-06","28","Male","694",2024-09-26 18:39:17.3752310
"579","Customer 579","customer579@example.com","USA","Premium","2023-06-19","56","Male","720",2024-09-26 18:39:17.3752310
"671","Customer 671","customer671@example.com","USA","Premium","2015-04-07","35","Male","401",2024-09-26 18:39:17.3752310
"811","Customer 811","customer811@example.com","USA","Premium","2017-10-21","45","Male","987",2024-09-26 18:39:17.3752310
"830","Customer 830","customer830@example.com","USA","Premium","2019-11-23","67","Male","46",2024-09-26 18:39:17.3752310
"852","Customer 852","customer852@example.com","USA","Premium","2012-11-17","48","Male","358",2024-09-26 18:39:17.3752310
"6","Customer 6","customer6@example.com","France","Premium","2015-03-02","20","Male","704",2024-09-26 18:39:17.3752310
"178","Customer 178","customer178@example.com","France","Premium","2022-01-02","56","Male","902",2024-09-26 18:39:17.3752310
"198","Customer 198","customer198@example.com","France","Premium","2016-07-12","20","Male","767",2024-09-26 18:39:17.3752310
"238","Customer 238","customer238@example.com","France","Premium","2022-08-26","59","Male","765",2024-09-26 18:39:17.3752310
"295","Customer 295","customer295@example.com","France","Premium","2021-12-26","68","Male","624",2024-09-26 18:39:17.3752310
"332","Customer 332",,"France","Premium","2019-12-12","63","Male","264",2024-09-26 18:39:17.3752310
"420","Customer 420","customer420@example.com","France","Premium","2013-07-24","75","Male","738",2024-09-26 18:39:17.3752310
"446","Customer 446","customer446@example.com","France","Premium","2015-08-19","70","Male","121",2024-09-26 18:39:17.3752310
"497","Customer 497","customer497@example.com","France","Premium","2015-11-03","55","Male","584",2024-09-26 18:39:17.3752310
"531","Customer 531","customer531@example.com","France","Premium","2013-03-16","62","Male","571",2024-09-26 18:39:17.3752310
"542","Customer 542","customer542@example.com","France","Premium","2017-06-30","52","Male","972",2024-09-26 18:39:17.3752310
"572","Customer 572","customer572@example.com","France","Premium","2017-07-25","25","Male","81",2024-09-26 18:39:17.3752310
"589","Customer 589","customer589@example.com","France","Premium","2019-01-16","60","Male","450",2024-09-26 18:39:17.3752310
"645","Customer 645","customer645@example.com","France","Premium","2015-01-10","42","Male","761",2024-09-26 18:39:17.3752310
"762","Customer 762","customer762@example.com","France","Premium","2021-06-17","67","Male","155",2024-09-26 18:39:17.3752310
"836","Customer 836","customer836@example.com","France","Premium","2014-05-29","32","Male","989",2024-09-26 18:39:17.3752310
"982","Customer 982","customer982@example.com","France","Premium","2014-02-01","69","Male","654",2024-09-26 18:39:17.3752310
"109","Customer 109","customer109@example.com","Japan","Premium","2016-03-15","29","Male","271",2024-09-26 18:39:17.3752310
"120","Customer 120","customer120@example.com","Japan","Premium","2021-10-02","67","Male","162",2024-09-26 18:39:17.3752310
"197","Customer 197","customer197@example.com","Japan","Premium","2023-07-02","-1","Male","283",2024-09-26 18:39:17.3752310
"268","Customer 268","customer268@example.com","Japan","Premium","2014-04-02","48","Male","29",2024-09-26 18:39:17.3752310
"393","Customer 393","customer393@example.com","Japan","Premium","2021-06-20","44","Male","522",2024-09-26 18:39:17.3752310
"422","Customer 422","customer422@example.com","Japan","Premium","2012-04-02","33","Male","354",2024-09-26 18:39:17.3752310
"547","Customer 547","customer547@example.com","Japan","Premium","2018-09-06","71","Male","799",2024-09-26 18:39:17.3752310
"555","Customer 555","customer555@example.com","Japan","Premium","2013-09-18","77","Male","174",2024-09-26 18:39:17.3752310
"602","Customer 602","customer602@example.com","Japan","Premium","2015-02-27","62","Male","130",2024-09-26 18:39:17.3752310
"612","Customer 612","customer612@example.com","Japan","Premium","2023-12-26","28","Male","671",2024-09-26 18:39:17.3752310
"675","Customer 675","customer675@example.com","Japan","Premium","2018-05-23","38","Male","370",2024-09-26 18:39:17.3752310
"701","Customer 701","customer701@example.com","Japan","Premium","2022-09-05","45","Male","878",2024-09-26 18:39:17.3752310
"703","Customer 703","customer703@example.com","Japan","Premium","2022-01-30","31","Male","369",2024-09-26 18:39:17.3752310
"732","Customer 732","customer732@example.com","Japan","Premium","2023-12-14","-1","Male","270",2024-09-26 18:39:17.3752310
"733","Customer 733",,"Japan","Premium","2018-07-30","44","Male","436",2024-09-26 18:39:17.3752310
"864","Customer 864","customer864@example.com","Japan","Premium","2012-08-14","40","Male","757",2024-09-26 18:39:17.3752310
"968","Customer 968","customer968@example.com","Japan","Premium","2011-05-27","38","Male","262",2024-09-26 18:39:17.3752310
"972","Customer 972","customer972@example.com","Japan","Premium","2021-06-08","21","Male","588",2024-09-26 18:39:17.3752310
